id_label,audio,folder,label,human_label,labels,human_labels,danger_level,split,dataset_source,duration,sample_rate,channels,bit_depth,bit_velocity,siz,date_modification,environment,emergency
669,03-01-08-01-02-02-22.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.6036041666666665,48000,Mono,16,,394.91015625,1778097352.074224,interior,False
670,03-01-08-01-02-02-23.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.3033125,48000,Mono,16,,365.509765625,1778097352.5073066,interior,False
671,03-01-08-01-02-02-24.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.403395833333333,48000,Mono,16,,374.2265625,1778097352.982039,interior,False
672,03-01-08-02-01-01-01.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.43675,48000,Mono,16,,380.759765625,1778097342.503199,interior,False
673,03-01-08-02-01-01-02.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.7370625,48000,Mono,16,,409.904296875,1778097342.883327,interior,False
674,03-01-08-02-01-01-03.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.2699375,48000,Mono,16,,355.0625,1778097343.3582835,interior,False
675,03-01-08-02-01-01-04.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.6703333333333332,48000,Mono,16,,400.173828125,1778097343.783262,interior,False
676,03-01-08-02-01-01-05.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,4.137479166666667,48000,Mono,16,,436.146484375,1778097344.179361,interior,False
677,03-01-08-02-01-01-06.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.2365625,48000,Mono,16,,349.740234375,1778097344.6066236,interior,False
678,03-01-08-02-01-01-07.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.8705416666666665,48000,Mono,16,,411.140625,1778097345.1240737,interior,False
679,03-01-08-02-01-01-08.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.8371666666666666,48000,Mono,16,,395.978515625,1778097345.5871735,interior,False
680,03-01-08-02-01-01-09.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.3032916666666665,48000,Mono,16,,355.845703125,1778097346.0159404,interior,False
681,03-01-08-02-01-01-10.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.5035,48000,Mono,16,,387.013671875,1778097346.5064094,interior,False
682,03-01-08-02-01-01-11.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.069729166666667,48000,Mono,16,,333.912109375,1778097346.9664223,interior,False
683,03-01-08-02-01-01-12.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.7036875,48000,Mono,16,,393.48828125,1778097347.4412901,interior,False
684,03-01-08-02-01-01-13.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.3366666666666664,48000,Mono,16,,361.015625,1778097347.8691652,interior,False
685,03-01-08-02-01-01-14.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.970625,48000,Mono,16,,431.806640625,1778097348.3114996,interior,False
686,03-01-08-02-01-01-15.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.3700208333333332,48000,Mono,16,,365.142578125,1778097348.7549973,interior,False
687,03-01-08-02-01-01-16.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.536875,48000,Mono,16,,390.16796875,1778097349.229123,interior,False
688,03-01-08-02-01-01-17.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.536875,48000,Mono,16,,380.244140625,1778097349.7142165,interior,False
689,03-01-08-02-01-01-18.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.636979166666667,48000,Mono,16,,399.416015625,1778097350.1640775,interior,False
690,03-01-08-02-01-01-19.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,4.104104166666667,48000,Mono,16,,431.751953125,1778097350.6542802,interior,False
691,03-01-08-02-01-01-20.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.7370625,48000,Mono,16,,408.90625,1778097351.1129265,interior,False
692,03-01-08-02-01-01-21.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.6369583333333333,48000,Mono,16,,398.8828125,1778097351.6060424,interior,False
693,03-01-08-02-01-01-22.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.5702291666666666,48000,Mono,16,,391.791015625,1778097352.085041,interior,False
694,03-01-08-02-01-01-23.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.5035,48000,Mono,16,,384.27734375,1778097352.5231576,interior,False
695,03-01-08-02-01-01-24.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.9372708333333333,48000,Mono,16,,424.01953125,1778097352.9977384,interior,False
696,03-01-08-02-01-02-01.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.5702291666666666,48000,Mono,16,,393.2734375,1778097342.503199,interior,False
697,03-01-08-02-01-02-02.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.7704375,48000,Mono,16,,413.033203125,1778097342.8914642,interior,False
698,03-01-08-02-01-02-03.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.6036041666666665,48000,Mono,16,,386.34375,1778097343.3652773,interior,False
699,03-01-08-02-01-02-04.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.5702291666666666,48000,Mono,16,,390.7890625,1778097343.783262,interior,False
700,03-01-08-02-01-02-05.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,4.104104166666667,48000,Mono,16,,433.017578125,1778097344.179361,interior,False
701,03-01-08-02-01-02-06.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.370041666666667,48000,Mono,16,,362.25390625,1778097344.6184545,interior,False
702,03-01-08-02-01-02-07.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.6369583333333333,48000,Mono,16,,389.2421875,1778097345.1318138,interior,False
703,03-01-08-02-01-02-08.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.7036875,48000,Mono,16,,383.46484375,1778097345.5871735,interior,False
704,03-01-08-02-01-02-09.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.2699375,48000,Mono,16,,352.71875,1778097346.0317862,interior,False
705,03-01-08-02-01-02-10.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.403395833333333,48000,Mono,16,,377.62890625,1778097346.5226645,interior,False
706,03-01-08-02-01-02-11.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.1031041666666668,48000,Mono,16,,337.041015625,1778097346.9823253,interior,False
707,03-01-08-02-01-02-12.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.7370625,48000,Mono,16,,396.6171875,1778097347.4432974,interior,False
708,03-01-08-02-01-02-13.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.3032916666666665,48000,Mono,16,,357.908203125,1778097347.8848403,interior,False
709,03-01-08-02-01-02-14.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.703708333333333,48000,Mono,16,,406.783203125,1778097348.3275623,interior,False
710,03-01-08-02-01-02-15.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.3032916666666665,48000,Mono,16,,358.888671875,1778097348.7549973,interior,False
711,03-01-08-02-01-02-16.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.5368541666666666,48000,Mono,16,,390.169921875,1778097349.2343185,interior,False
712,03-01-08-02-01-02-17.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.6703333333333332,48000,Mono,16,,392.775390625,1778097349.7198906,interior,False
713,03-01-08-02-01-02-18.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.536875,48000,Mono,16,,390.03125,1778097350.1731596,interior,False
714,03-01-08-02-01-02-19.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,4.637979166666667,48000,Mono,16,,481.802734375,1778097350.6701405,interior,False
715,03-01-08-02-01-02-20.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.2365833333333334,48000,Mono,16,,361.986328125,1778097351.1290073,interior,False
716,03-01-08-02-01-02-21.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.636979166666667,48000,Mono,16,,398.884765625,1778097351.6100123,interior,False
717,03-01-08-02-01-02-22.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.7370833333333335,48000,Mono,16,,407.439453125,1778097352.095024,interior,False
718,03-01-08-02-01-02-23.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.3700208333333332,48000,Mono,16,,371.763671875,1778097352.5231576,interior,False
719,03-01-08-02-01-02-24.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.970625,48000,Mono,16,,427.41796875,1778097352.9977384,interior,False
720,03-01-08-02-02-01-01.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.5035,48000,Mono,16,,387.017578125,1778097342.5208533,interior,False
721,03-01-08-02-02-01-02.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.7370833333333335,48000,Mono,16,,409.90625,1778097342.8988173,interior,False
722,03-01-08-02-02-01-03.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.5035,48000,Mono,16,,376.958984375,1778097343.3743057,interior,False
723,03-01-08-02-02-01-04.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.470125,48000,Mono,16,,381.392578125,1778097343.783262,interior,False
724,03-01-08-02-02-01-05.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.6703333333333332,48000,Mono,16,,392.3515625,1778097344.1973152,interior,False
725,03-01-08-02-02-01-06.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.3033125,48000,Mono,16,,355.99609375,1778097344.622365,interior,False
726,03-01-08-02-02-01-07.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.4367708333333336,48000,Mono,16,,369.2578125,1778097345.1383448,interior,False
727,03-01-08-02-02-01-08.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.8037916666666667,48000,Mono,16,,392.849609375,1778097345.6028109,interior,False
728,03-01-08-02-02-01-09.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.403395833333333,48000,Mono,16,,365.23046875,1778097346.0317862,interior,False
729,03-01-08-02-02-01-10.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.6369583333333333,48000,Mono,16,,399.53125,1778097346.5226645,interior,False
730,03-01-08-02-02-01-11.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.069729166666667,48000,Mono,16,,333.912109375,1778097346.9823253,interior,False
731,03-01-08-02-02-01-12.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.7370625,48000,Mono,16,,396.609375,1778097347.457249,interior,False
732,03-01-08-02-02-01-13.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.3366666666666664,48000,Mono,16,,361.037109375,1778097347.8848403,interior,False
733,03-01-08-02-02-01-14.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.703708333333333,48000,Mono,16,,406.78125,1778097348.3275623,interior,False
734,03-01-08-02-02-01-15.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.2032083333333334,48000,Mono,16,,349.505859375,1778097348.7707636,interior,False
735,03-01-08-02-02-01-16.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.57025,48000,Mono,16,,393.30078125,1778097349.2448654,interior,False
736,03-01-08-02-02-01-17.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.4367708333333336,48000,Mono,16,,370.87890625,1778097349.7198906,interior,False
737,03-01-08-02-02-01-18.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.8705416666666665,48000,Mono,16,,421.3203125,1778097350.181959,interior,False
738,03-01-08-02-02-01-19.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.2365833333333334,48000,Mono,16,,350.416015625,1778097350.6776245,interior,False
739,03-01-08-02-02-01-20.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.5368541666666666,48000,Mono,16,,390.13671875,1778097351.1290073,interior,False
740,03-01-08-02-02-01-21.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.4701458333333335,48000,Mono,16,,383.236328125,1778097351.6207857,interior,False
741,03-01-08-02-02-01-22.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.703708333333333,48000,Mono,16,,404.3046875,1778097352.0977914,interior,False
742,03-01-08-02-02-01-23.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.3366666666666664,48000,Mono,16,,368.615234375,1778097352.5387368,interior,False
743,03-01-08-02-02-01-24.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.6703333333333332,48000,Mono,16,,399.265625,1778097353.0134346,interior,False
744,03-01-08-02-02-02-01.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.2699375,48000,Mono,16,,365.12109375,1778097342.5208533,interior,False
745,03-01-08-02-02-02-02.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.8038125,48000,Mono,16,,416.162109375,1778097342.8988173,interior,False
746,03-01-08-02-02-02-03.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.2365625,48000,Mono,16,,351.93359375,1778097343.3743057,interior,False
747,03-01-08-02-02-02-04.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.5368541666666666,48000,Mono,16,,387.66015625,1778097343.7992969,interior,False
748,03-01-08-02-02-02-05.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.536875,48000,Mono,16,,379.83984375,1778097344.1973152,interior,False
749,03-01-08-02-02-02-06.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.2032083333333334,48000,Mono,16,,345.9453125,1778097344.622365,interior,False
750,03-01-08-02-02-02-07.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.470125,48000,Mono,16,,374.19140625,1778097345.1501055,interior,False
751,03-01-08-02-02-02-08.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.8705416666666665,48000,Mono,16,,399.107421875,1778097345.6028109,interior,False
752,03-01-08-02-02-02-09.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.43675,48000,Mono,16,,368.357421875,1778097346.0317862,interior,False
753,03-01-08-02-02-02-10.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.5035,48000,Mono,16,,387.02734375,1778097346.5378976,interior,False
754,03-01-08-02-02-02-11.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.069729166666667,48000,Mono,16,,335.880859375,1778097346.99827,interior,False
755,03-01-08-02-02-02-12.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.6703333333333332,48000,Mono,16,,390.361328125,1778097347.457249,interior,False
756,03-01-08-02-02-02-13.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.3032916666666665,48000,Mono,16,,356.74609375,1778097347.9005466,interior,False
757,03-01-08-02-02-02-14.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.7370625,48000,Mono,16,,409.91015625,1778097348.343326,interior,False
758,03-01-08-02-02-02-15.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.3366666666666664,48000,Mono,16,,362.017578125,1778097348.7707636,interior,False
759,03-01-08-02-02-02-16.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.5702291666666666,48000,Mono,16,,393.298828125,1778097349.2486289,interior,False
760,03-01-08-02-02-02-17.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.5368541666666666,48000,Mono,16,,380.26171875,1778097349.7379265,interior,False
761,03-01-08-02-02-02-18.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.6369583333333333,48000,Mono,16,,399.421875,1778097350.181959,interior,False
762,03-01-08-02-02-02-19.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.2699375,48000,Mono,16,,353.54296875,1778097350.6857922,interior,False
763,03-01-08-02-02-02-20.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.4367708333333336,48000,Mono,16,,380.75390625,1778097351.1447134,interior,False
764,03-01-08-02-02-02-21.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.536875,48000,Mono,16,,389.5,1778097351.6365533,interior,False
765,03-01-08-02-02-02-22.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.6369583333333333,48000,Mono,16,,398.046875,1778097352.0977914,interior,False
766,03-01-08-02-02-02-23.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.3032916666666665,48000,Mono,16,,365.5078125,1778097352.5387368,interior,False
767,03-01-08-02-02-02-24.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.6369583333333333,48000,Mono,16,,396.13671875,1778097353.0134346,interior,False
