	filename	event_label	onset	offset
588	350.wav	Yawn	4.6825275	6.282672
589	350.wav	Laughter	7.1835747	8.444686
590	12876.wav	RingTone	1.0632607	7.117082
591	12876.wav	Dog	1.92094	2.499502
592	12876.wav	WarningBeeps	2.2360642	7.6642237
593	12876.wav	Cat	3.988816	4.9484262
594	12207.wav	Ambulance	0.18168904	7.6457634
595	12207.wav	Vibrating	0.52590114	1.2066263
596	12207.wav	RingTone	7.85031	9.063226
597	1224.wav	Drift	0.15087925	2.695
598	1224.wav	WarningBeeps	0.7199686	5.814042
599	1224.wav	RingTone	2.8546948	10.0
600	1224.wav	RingTone	8.481197	9.656399
601	9089.wav	RingTone	2.1476407	10.0
602	9089.wav	Yawn	2.457353	7.5258694
603	9089.wav	Cough	3.304838	4.479283
604	6562.wav	Police	0.0	10.0
605	6562.wav	RingTone	0.37982228	4.223254
606	6562.wav	Yawn	1.1033853	2.9057543
607	6562.wav	Notifications	5.1356444	5.683092
608	947.wav	Window	1.810766	4.0718975
609	947.wav	TruckHorn	8.306027	10.0
610	9641.wav	Vibrating	0.75381243	2.6639597
611	9641.wav	Vibrating	5.7146564	7.3602386
612	9641.wav	Vibrating	7.2901273	8.489368
613	11380.wav	TrainHorn	1.7575762	6.153055
614	11380.wav	Firefighters	2.2925017	4.112173
615	11380.wav	MicrophoneNoise	3.800669	3.9975877
616	1035.wav	Cat	0.6336047	1.277294
617	1035.wav	BoatHorn	2.6684167	10.0
618	1035.wav	Sing	6.1710787	9.507489
619	1035.wav	Airplane	7.4919734	9.418868
620	10644.wav	Cough	2.5535493	10.0
621	10644.wav	Police	4.418366	6.971636
622	10644.wav	Yawn	8.276529	9.706282
623	9066.wav	Speech	0.0	10.0
624	9066.wav	Cough	0.1397348	8.564573
625	9066.wav	Ignition	1.6362783	4.303412
626	3088.wav	TrainHorn	1.5530626	5.320153
627	3088.wav	MicrophoneNoise	3.0741167	10.0
628	3088.wav	Dog	3.1301875	5.0978355
629	3088.wav	Motorcyle	4.334693	10.0
630	3088.wav	BoatHorn	4.9336395	7.530181
631	12474.wav	Ambulance	4.855324	6.3743634
632	12474.wav	Helicopter	6.9027915	8.771079
633	12474.wav	Vibrating	6.9226246	7.3105083
634	3229.wav	Cough	2.3345368	3.7228253
635	3229.wav	TruckHorn	7.7726717	10.0
636	3229.wav	Sneeze	9.174654	10.0
637	3065.wav	Scream	3.336861	5.738248
638	3065.wav	Ambulance	3.3911715	10.0
639	3065.wav	Sneeze	7.6898694	8.122319
640	13262.wav	Notifications	1.4719058	2.1176682
641	13262.wav	TrainHorn	2.0291772	6.6209545
642	13262.wav	Yawn	5.0379076	5.929692
643	13262.wav	RingTone	6.08619	7.3868937
644	13262.wav	Cry	8.732582	10.0
645	7034.wav	BoatHorn	0.46724197	3.8042607
646	7034.wav	Drift	2.6819763	4.1176353
647	7034.wav	TruckHorn	4.975039	6.9344974
648	7034.wav	Police	6.7261705	8.356128
649	7034.wav	Cat	7.0778146	7.680971
650	2241.wav	Yawn	2.5664392	6.2114563
651	2241.wav	Firefighters	3.8633537	8.145967
652	2241.wav	RingTone	6.3607593	9.180346
653	14683.wav	Police	0.2973549	9.581968
654	14683.wav	Cat	1.8300433	2.6830165
655	14683.wav	Speech	5.6219764	6.08044
656	11794.wav	Drift	0.08698661	0.5344456
657	11794.wav	TrainHorn	1.6224982	4.463077
658	11794.wav	CarHorn	5.6104493	5.8837037
659	7109.wav	Firefighters	0.3848352	3.0289593
660	7109.wav	CarHorn	1.9455101	3.3092453
661	7109.wav	BoatHorn	7.2602468	9.860804
662	14954.wav	Speech	0.0	10.0
663	14954.wav	Cry	3.3974645	6.16762
664	14954.wav	Train	4.6074996	10.0
665	14954.wav	Vibrating	8.0750675	8.980553
666	14954.wav	Helicopter	8.308642	10.0
667	4372.wav	Dog	5.0841484	8.984138
668	4372.wav	Wiper	6.733623	8.006132
669	10064.wav	Speech	2.1267118	4.844636
670	10064.wav	Drift	2.3104599	4.9469895
671	10064.wav	Cat	7.628193	8.355779
672	4538.wav	TrainHorn	1.3615438	3.6224804
673	4538.wav	Window	2.593244	4.7694488
674	4538.wav	BoatHorn	5.493763	7.1481543
675	12330.wav	Firefighters	0.02074411	9.289357
676	12330.wav	Police	2.6776497	9.981181
677	12330.wav	Crash	4.5469704	5.561203
678	12330.wav	TrainHorn	7.5514836	8.719824
679	14735.wav	Firefighters	1.7402787	10.0
680	14735.wav	Cough	4.412568	4.9927583
681	14735.wav	BoatHorn	6.8894095	9.287539
682	7912.wav	Airplane	0.03051144	8.092463
683	7912.wav	RingTone	3.0300207	10.0
684	14002.wav	Ambulance	1.9239584	10.0
685	14002.wav	Scream	5.5870905	10.0
686	14002.wav	Dog	8.782055	10.0
687	12178.wav	Ambulance	1.0492098	10.0
688	12178.wav	Police	1.2177451	7.7557197
689	12178.wav	TrainHorn	1.3203743	4.876973
690	12178.wav	TruckHorn	1.471518	3.483331
691	14786.wav	Cry	1.1416677	3.1257677
692	14786.wav	Vibrating	2.9462798	4.20595
693	14786.wav	Sneeze	4.248013	5.0579853
694	14786.wav	Yawn	6.2587295	10.0
695	14786.wav	Sneeze	7.716217	8.623562
696	10513.wav	Speech	2.380996	4.390196
697	10513.wav	Yawn	3.792295	5.5229006
698	6020.wav	TruckHorn	3.7991982	5.832109
699	6020.wav	Firefighters	3.955236	10.0
700	6020.wav	RingTone	5.1864095	10.0
701	6020.wav	CarHorn	6.331058	10.0
702	10154.wav	Firefighters	4.599734	10.0
703	10154.wav	Dog	6.6165347	6.995542
704	12737.wav	Thunder	6.3068633	10.0
705	12737.wav	Drift	7.1048145	9.233125
706	12737.wav	Firefighters	7.589331	10.0
707	4599.wav	TruckHorn	4.393936	6.1164556
708	4599.wav	CarHorn	4.566582	5.2384844
709	4599.wav	Sneeze	6.2400985	6.718986
710	5096.wav	Yawn	2.0390215	4.365746
711	5096.wav	Dog	3.3920422	3.7084057
712	5096.wav	TrainHorn	6.962295	9.039185
713	5096.wav	Notifications	8.599342	9.190179
714	4130.wav	Helicopter	3.0482326	10.0
715	4130.wav	Cough	4.1231236	4.3331394
716	4130.wav	TruckHorn	7.9976788	10.0
717	9940.wav	Laughter	3.9115794	7.502649
718	9940.wav	Vibrating	8.569097	10.0
719	6507.wav	Sing	1.8091338	3.796065
720	6507.wav	Firefighters	1.8941374	10.0
721	6507.wav	Motorcyle	3.1648154	8.943437
722	6507.wav	Vibrating	4.4854083	5.7358665
723	6507.wav	Vibrating	8.534058	9.119932
724	3609.wav	Thunder	2.888833	10.0
725	3609.wav	CarHorn	5.884003	7.2273936
726	3609.wav	Sneeze	8.3353195	9.090411
727	2810.wav	Airplane	0.38623032	9.675053
728	2810.wav	Cat	1.5291847	2.627839
729	2810.wav	Firefighters	2.0563583	10.0
730	2810.wav	TruckHorn	4.0256147	6.161305
731	2810.wav	Yawn	4.288631	6.6025934
732	13792.wav	Cough	2.5907989	2.7412786
733	13792.wav	Drink	4.4384556	5.049153
734	13792.wav	Sneeze	6.0564737	6.8750052
735	13792.wav	CarHorn	6.633311	7.999581
736	13792.wav	Cat	9.068937	10.0
737	13690.wav	Ignition	1.1018102	2.7409654
738	13690.wav	Cough	8.345977	9.002774
739	3356.wav	Police	0.17050132	1.3188579
740	3356.wav	Sneeze	2.5377464	3.2104857
741	3356.wav	Ambulance	3.214815	4.947123
742	3356.wav	Airplane	8.208064	10.0
743	10945.wav	RingTone	2.5668004	6.4912896
744	10945.wav	Firefighters	3.93268	7.651608
745	10945.wav	Rain	4.8350983	10.0
746	10945.wav	Cat	5.777395	6.5376163
747	10593.wav	Cry	2.6936893	10.0
748	10593.wav	Hail	3.643368	7.781015
749	10593.wav	RingTone	5.0615177	10.0
750	10593.wav	Cough	5.770148	6.1770926
751	10593.wav	Airplane	6.44089	10.0
752	10537.wav	Yawn	1.5086335	8.67049
753	10537.wav	Window	1.5551484	3.3084047
754	10537.wav	Sneeze	5.6502323	6.401378
755	1226.wav	Police	2.3267517	7.840267
756	1226.wav	Dog	4.625663	4.9953275
757	1226.wav	Cry	4.631034	10.0
758	2658.wav	RingTone	1.1058006	10.0
759	2658.wav	Truck	2.9779992	10.0
760	2658.wav	TrainHorn	3.8880563	10.0
761	2658.wav	Sing	5.7774076	10.0
762	13813.wav	Firefighters	2.332837	8.136286
763	13813.wav	Scream	3.2057621	5.7533216
764	13813.wav	RingTone	3.7235425	5.306477
765	13813.wav	Cry	4.842057	10.0
766	9819.wav	Firefighters	1.6559279	4.914689
767	9819.wav	Ambulance	2.500586	10.0
768	9819.wav	BoatHorn	5.0104465	6.5140696
769	9819.wav	WarningBeeps	5.507024	7.1884675
770	9819.wav	Sneeze	6.294712	7.011388
771	1550.wav	Sneeze	0.7878545	1.6005229
772	1550.wav	Sing	1.409211	10.0
773	1550.wav	Notifications	2.4978678	3.012773
774	1550.wav	Notifications	5.7990274	6.1188774
775	1998.wav	TruckHorn	0.79636025	2.4920144
776	1998.wav	Cry	0.92040706	6.816839
777	1998.wav	Door	6.3348575	6.7377305
778	1998.wav	Dog	8.010352	10.0
779	1998.wav	Dog	8.164481	9.975458
780	3228.wav	Truck	0.0	10.0
781	3228.wav	Cough	7.5222764	10.0
782	11503.wav	Cough	4.8126574	6.1353874
783	11503.wav	Notifications	5.076437	5.1450877
784	11503.wav	CarHorn	6.616253	7.0295806
785	11503.wav	Drink	8.218839	8.380338
786	8555.wav	Cry	1.225636	8.1410265
787	8555.wav	Music	2.1988244	2.2116308
788	8555.wav	BoatHorn	3.5582337	6.009332
789	8555.wav	BoatHorn	3.9933903	10.0
790	13752.wav	Speech	0.50257844	2.6734726
791	13752.wav	Ambulance	2.4315808	6.999843
792	13752.wav	Thunder	6.432302	10.0
793	13752.wav	Ignition	8.67063	9.60202
794	13710.wav	WarningBeeps	0.87562984	2.2183394
795	13710.wav	Ignition	2.1354373	2.7032914
796	13710.wav	Dog	5.2595463	9.744421
797	1780.wav	Cough	4.43775	9.426313
798	1780.wav	Speech	6.0252585	7.6342235
799	1780.wav	Notifications	6.0912657	8.697956
800	1780.wav	Dog	6.4263	6.809374
801	11462.wav	Firefighters	3.0997825	5.514612
802	11462.wav	Thunder	3.8461244	9.922352
803	11462.wav	TrainHorn	5.966277	8.768437
804	11462.wav	Notifications	6.043042	10.0
805	330.wav	Vibrating	3.595388	4.9961257
806	330.wav	Sneeze	4.7096314	5.164179
807	330.wav	Notifications	6.7347846	10.0
808	330.wav	Sneeze	7.311458	7.834139
809	12910.wav	Airplane	3.0172434	10.0
810	12910.wav	Yawn	4.001382	6.240027
811	12910.wav	Police	4.430583	7.381469
812	1790.wav	Police	0.0	10.0
813	1790.wav	Police	2.981601	7.4218197
814	1790.wav	Helicopter	4.246404	6.025998
815	925.wav	Dog	0.41203865	1.2591383
816	925.wav	Notifications	0.83168584	1.0997927
817	925.wav	Cat	4.064645	5.135077
818	925.wav	TruckHorn	5.5717106	7.260426
819	4554.wav	Ambulance	0.034146897	0.062334042
820	4554.wav	BoatHorn	5.964417	7.7991705
821	4554.wav	Yawn	7.989864	10.0
822	11541.wav	RingTone	1.0006301	2.3794923
823	11541.wav	Notifications	4.265073	4.82731
824	11541.wav	Vibrating	4.3136864	5.102444
825	11541.wav	Scream	7.7867565	10.0
826	11756.wav	Rain	1.0756859	3.7837052
827	11756.wav	TruckHorn	6.8458157	9.06671
828	14687.wav	RingTone	0.34853667	3.4739892
829	14687.wav	Motorcyle	0.9915971	6.8511777
830	14687.wav	Firefighters	2.1939178	10.0
831	14687.wav	RingTone	3.99553	10.0
832	14687.wav	Hit	8.909426	9.368149
833	11241.wav	Cough	0.10061542	3.140579
834	11241.wav	BoatHorn	0.34692693	5.9599633
835	11241.wav	TrainHorn	5.4212465	8.329408
836	11241.wav	Cough	8.547125	10.0
837	10642.wav	Ambulance	0.23688787	7.587948
838	10642.wav	Drink	6.300253	6.4650545
839	10642.wav	CarHorn	7.9173436	9.393504
840	2627.wav	Firefighters	0.09491291	10.0
841	2627.wav	Notifications	0.6538829	3.5871413
842	2627.wav	Dog	4.183951	4.4533057
843	1710.wav	Train	3.3268068	10.0
844	1710.wav	Yawn	3.9883256	6.727761
845	1710.wav	Yawn	4.9009275	5.7436404
846	7836.wav	Rain	0.60291576	6.1384964
847	7836.wav	Sneeze	1.8503656	2.029767
848	7836.wav	Wiper	2.716568	5.3738775
849	7836.wav	RingTone	6.4713454	9.437578
850	7836.wav	Notifications	7.1435413	7.8505383
851	13295.wav	WarningBeeps	2.6110709	3.9688344
852	13295.wav	Ambulance	6.923707	6.9489055
853	3163.wav	Ambulance	1.8098618	10.0
854	3163.wav	Hit	7.48229	8.211304
855	10695.wav	Firefighters	0.0	10.0
856	10695.wav	Sneeze	5.6546507	6.1360965
857	10695.wav	Door	9.04487	9.40263
858	10695.wav	Speech	9.068781	10.0
859	13029.wav	TrainHorn	2.2734613	5.255196
860	13029.wav	Ambulance	2.2962692	9.891512
861	13029.wav	Speech	4.1490493	8.158796
862	13029.wav	WarningBeeps	6.646157	10.0
863	12779.wav	Ignition	1.2920296	3.9658165
864	12779.wav	Rain	1.3536611	5.7986975
865	12779.wav	Cat	1.6728976	2.8751316
866	10084.wav	Truck	0.44961074	10.0
867	10084.wav	Cry	6.2853746	10.0
868	10084.wav	Cough	7.741001	7.93454
869	9111.wav	Hit	0.69337124	1.8509561
870	9111.wav	TruckHorn	1.3416446	4.2267113
871	9111.wav	RingTone	3.6370404	3.790396
872	9111.wav	TruckHorn	6.584899	8.430064
873	6373.wav	Cough	1.0733093	1.314751
874	6373.wav	Speech	2.6457725	10.0
875	6373.wav	WarningBeeps	2.6586583	10.0
876	4363.wav	BoatHorn	2.511625	10.0
877	4363.wav	TrainHorn	2.972332	5.928218
878	4699.wav	RingTone	1.2920661	10.0
879	4699.wav	Helicopter	3.3838663	5.2804303
880	11669.wav	Window	0.9973558	10.0
881	11669.wav	Ignition	5.1933293	6.019826
882	11669.wav	Cough	6.5132174	7.063911
883	11669.wav	BoatHorn	6.613205	10.0
884	2139.wav	TrainHorn	0.85920066	3.0780995
885	2139.wav	Ambulance	1.607259	7.434885
886	2139.wav	Hail	1.9507409	5.905184
887	2139.wav	Hail	3.9629242	10.0
888	14860.wav	TrainHorn	1.9029548	6.262568
889	14860.wav	Cat	4.6341186	4.986976
890	14860.wav	TruckHorn	6.5605383	8.822149
891	14860.wav	Helicopter	7.7230024	10.0
892	14860.wav	Cat	8.944632	9.807592
893	5057.wav	Yawn	1.9070511	3.6790373
894	5057.wav	WarningBeeps	4.7504606	10.0
895	5057.wav	Ambulance	6.589598	8.363159
896	5057.wav	Yawn	7.5910816	8.55253
897	2569.wav	TrainHorn	4.5380273	8.007656
898	2569.wav	Sing	4.8605266	6.4064393
899	2569.wav	Dog	7.8013268	8.215511
900	229.wav	Sing	3.9597847	5.219673
901	229.wav	TrainHorn	7.3236303	10.0
902	229.wav	Cough	8.313103	9.815505
903	6920.wav	BoatHorn	0.13167241	3.19143
904	6920.wav	Sneeze	2.327982	2.7369933
905	6920.wav	Car	4.4955473	6.7458797
906	6920.wav	Police	5.1997395	10.0
907	9573.wav	Truck	3.23237	10.0
908	9573.wav	Cough	8.894564	10.0
909	9573.wav	Vibrating	8.916975	10.0
910	12525.wav	ManipulatingObjects	2.9238265	5.026179
911	12525.wav	Notifications	4.2432065	4.725686
912	12525.wav	Ambulance	6.3966455	10.0
913	1588.wav	Sing	0.49222648	3.295909
914	1588.wav	Speech	3.02983	5.1925163
915	1588.wav	Cough	8.21699	9.343401
916	1588.wav	Sneeze	9.395013	9.946982
917	10099.wav	Vibrating	3.6087837	4.4991
918	10099.wav	Firefighters	3.6772819	6.116248
919	10099.wav	Wiper	4.141417	10.0
920	6914.wav	Cough	2.0689733	2.4859288
921	6914.wav	Ambulance	4.067646	10.0
922	643.wav	Ambulance	0.42375594	10.0
923	643.wav	Truck	1.5561574	10.0
924	643.wav	Police	3.0797591	10.0
925	643.wav	Sneeze	3.6446671	4.253087
926	643.wav	Cough	5.8077626	6.8260565
927	10464.wav	Cry	4.1941957	10.0
928	10464.wav	Airplane	8.32855	10.0
929	10188.wav	RingTone	0.27790058	2.9230947
930	10188.wav	Thunder	0.31209168	10.0
931	10188.wav	Airplane	2.7570453	10.0
932	10188.wav	Dog	6.543736	6.9437847
933	10188.wav	Speech	7.2427983	9.468772
934	7264.wav	RingTone	1.0618489	8.921788
935	7264.wav	Cough	1.2501527	1.7837868
936	7264.wav	Yawn	3.13815	4.360009
937	9753.wav	RingTone	5.076896	10.0
938	9753.wav	Ambulance	5.8664513	7.9553566
939	9753.wav	Ignition	7.6538944	9.827146
940	9753.wav	Hit	9.5189495	10.0
941	13642.wav	Police	1.6058254	5.843599
942	13642.wav	Ambulance	3.008251	5.247384
943	13642.wav	RingTone	3.240245	3.486273
944	13642.wav	Sing	4.4200306	6.709307
945	4105.wav	Truck	0.6348721	9.712115
946	4105.wav	Cat	2.7285588	3.1687818
947	3706.wav	BoatHorn	0.7584882	5.6445417
948	3706.wav	Police	3.9602113	10.0
949	764.wav	Ambulance	0.96639997	5.4945602
950	764.wav	BoatHorn	3.6256824	10.0
951	764.wav	Cat	5.6600523	6.380991
952	764.wav	Sneeze	6.4490075	7.7741194
953	764.wav	Helicopter	6.7789373	8.500423
954	13711.wav	TrainHorn	1.205304	10.0
955	13711.wav	Notifications	4.73413	7.8161197
956	13711.wav	Scream	6.3966856	8.246545
957	13711.wav	Yawn	6.8026366	7.828698
958	13711.wav	Dog	9.745904	9.985482
959	6897.wav	Car	1.325821	3.8435636
960	6897.wav	Speech	1.7408458	10.0
961	6897.wav	Yawn	4.270061	5.8907084
962	3792.wav	BoatHorn	2.3820364	5.2929068
963	3792.wav	Police	2.4225283	9.195911
964	3792.wav	Laughter	6.363277	10.0
965	3792.wav	Firefighters	7.513854	10.0
966	3792.wav	Dog	8.026524	8.301348
967	13897.wav	TrainHorn	1.674677	4.3226237
968	13897.wav	Notifications	2.2110298	2.6186302
969	13897.wav	Ambulance	3.4679024	10.0
970	13897.wav	Truck	4.653696	10.0
971	13897.wav	Dog	8.675909	9.393156
972	12846.wav	CarHorn	1.2198267	3.2815733
973	12846.wav	Sneeze	7.224735	7.3533187
974	12846.wav	Cough	8.741128	10.0
975	9331.wav	TruckHorn	0.26791	2.2597103
976	9331.wav	Dog	1.4720879	1.7037759
977	9331.wav	Cough	4.773675	7.2376175
978	9331.wav	Cat	7.5394154	8.083919
979	13045.wav	RingTone	1.1365055	2.226285
980	13045.wav	Thunder	2.5906389	10.0
981	13045.wav	Police	4.0647264	10.0
982	13045.wav	Car	8.048905	10.0
983	13045.wav	Vibrating	8.106455	10.0
984	6045.wav	TrainHorn	2.670275	4.324201
985	6045.wav	Firefighters	3.736183	10.0
986	6045.wav	Ambulance	5.3089085	8.682975
987	7366.wav	Wiper	0.60809726	10.0
988	7366.wav	Cry	2.0568144	3.7604053
989	7366.wav	Police	2.3039653	10.0
990	6934.wav	Ambulance	0.4926091	4.2190847
991	6934.wav	RingTone	6.4493656	10.0
992	4043.wav	TrainHorn	6.305929	10.0
993	4043.wav	Speech	6.456555	7.165383
994	6613.wav	Drink	0.022065323	0.4610283
995	6613.wav	Firefighters	0.3594518	9.550743
996	6613.wav	Cry	1.6948237	8.26964
997	6613.wav	Cough	3.5673912	4.238462
998	6613.wav	Vibrating	6.061447	7.966514
999	11179.wav	Cry	3.9326193	9.715112
1000	11179.wav	Ignition	6.588729	7.0620794
1001	11179.wav	Ambulance	7.977245	9.639018
1002	9964.wav	TruckHorn	1.990394	3.9210496
1003	9964.wav	TruckHorn	4.92815	6.1709332
1004	9964.wav	Drift	5.1428194	6.16723
1005	8280.wav	Vibrating	2.649301	4.519293
1006	8280.wav	BoatHorn	7.231741	9.570281
1007	8280.wav	Dog	7.3725753	7.545395
1008	4880.wav	Cat	2.342858	3.3823352
1009	4880.wav	WarningBeeps	3.0206373	4.5176215
1010	4880.wav	Dog	6.5151443	7.011905
1011	1815.wav	Notifications	0.7821476	1.3788997
1012	1815.wav	Yawn	2.7209847	4.490021
1013	1815.wav	Ambulance	4.656282	10.0
1014	1815.wav	Firefighters	8.356658	10.0
1015	216.wav	Yawn	3.2845535	4.2285604
1016	216.wav	Police	7.3558517	8.481191
1017	10027.wav	TruckHorn	2.382052	4.223317
1018	10027.wav	Window	2.590614	5.9441934
1019	10027.wav	Truck	5.917903	6.929556
1020	3690.wav	BoatHorn	2.9618232	8.550057
1021	3690.wav	Wiper	4.178095	8.005419
1022	3690.wav	TrainHorn	5.12722	8.633923
1023	3690.wav	Notifications	7.5607867	8.580649
1024	5568.wav	Motorcyle	2.1594973	10.0
1025	5568.wav	RingTone	7.291785	8.304064
1026	8303.wav	Laughter	2.9788058	4.484423
1027	8303.wav	BoatHorn	3.6803255	9.816814
1028	8303.wav	Vibrating	6.537297	7.9279113
1029	3966.wav	Notifications	1.368821	1.6266356
1030	3966.wav	Cough	2.1260784	2.5588224
1031	3966.wav	Door	4.760214	5.0133295
1032	3966.wav	Cat	7.526645	8.305507
1033	11163.wav	Drift	0.7623706	1.1935214
1034	11163.wav	Ambulance	2.6309435	6.9547963
1035	11163.wav	Speech	6.384164	8.639424
1036	10113.wav	RingTone	1.8054729	10.0
1037	10113.wav	Speech	1.9155644	2.3383417
1038	10113.wav	Helicopter	3.1698663	5.0938387
1039	10113.wav	RingTone	6.2989883	10.0
1040	11716.wav	TruckHorn	3.3699546	5.7465177
1041	11716.wav	Airplane	4.174373	10.0
1042	11716.wav	Sneeze	6.5906467	7.4553638
1043	11716.wav	TrainHorn	7.408887	9.523823
1044	10721.wav	Vibrating	2.9003472	3.8257844
1045	10721.wav	Cry	3.3466198	8.944294
1046	10721.wav	CarHorn	6.383908	10.0
1047	10721.wav	Drink	8.010016	9.561643
1048	10403.wav	Scream	0.87891173	3.4717164
1049	10403.wav	Cat	1.3863255	2.5376844
1050	10403.wav	Motorcyle	1.466313	2.8747878
1051	10403.wav	BoatHorn	3.9498389	7.356873
1052	10403.wav	Speech	4.44758	9.552917
1053	4907.wav	Airplane	1.8621846	7.1119604
1054	4907.wav	TrainHorn	2.7173154	4.9271355
1055	4907.wav	Ambulance	3.0509691	10.0
1056	4907.wav	Dog	7.80459	8.099085
1057	4907.wav	Cough	7.840844	10.0
1058	10573.wav	ManipulatingObjects	1.7260513	3.174092
1059	10573.wav	Police	1.908311	10.0
1060	10573.wav	Dog	2.4974506	2.7783754
1061	10573.wav	TruckHorn	4.363901	6.500905
1062	7438.wav	TrainHorn	0.091296494	2.8019638
1063	7438.wav	Vibrating	7.547284	8.939085
1064	14500.wav	Vibrating	0.31584376	1.3542618
1065	14500.wav	TruckHorn	6.724291	8.36877
1066	14500.wav	Sneeze	6.815464	7.463715
1067	14500.wav	Cat	7.1876802	8.128544
1068	5741.wav	Sneeze	2.909915	3.4144585
1069	5741.wav	Speech	3.980415	4.656086
1070	5741.wav	RingTone	5.3642426	6.2021513
1071	5741.wav	CarHorn	7.569758	8.318871
1072	12970.wav	ManipulatingObjects	1.14268	1.9176205
1073	12970.wav	Sneeze	9.260102	9.715784
1074	6842.wav	Cat	2.6885517	3.065827
1075	6842.wav	TrainHorn	6.1692286	10.0
1076	6842.wav	Dog	6.2460685	10.0
1077	6842.wav	Cough	7.521756	8.874726
1078	1279.wav	Yawn	2.765965	4.077448
1079	1279.wav	Yawn	8.200329	9.828531
1080	6687.wav	Vibrating	6.3849564	9.015474
1081	6687.wav	RingTone	6.8863916	10.0
1082	6687.wav	Hail	7.742234	9.029588
1083	6687.wav	Vibrating	8.212098	9.493806
1084	9309.wav	RingTone	0.7677894	4.164957
1085	9309.wav	Airplane	3.8877177	10.0
1086	9309.wav	Notifications	7.4778466	8.371654
1087	9309.wav	Notifications	8.1799135	8.802734
1088	14783.wav	CarHorn	1.9387101	2.629268
1089	14783.wav	WarningBeeps	2.8933434	10.0
1090	14783.wav	Dog	3.8417313	4.1669717
1091	13562.wav	Firefighters	0.5023817	7.318793
1092	13562.wav	Speech	0.9936984	2.147833
1093	13562.wav	Vibrating	1.597055	2.0654767
1094	13562.wav	Speech	5.6395993	7.502159
1095	6353.wav	Wiper	0.0	10.0
1096	6353.wav	Ambulance	0.22804587	5.868032
1097	6353.wav	Cat	0.5828867	1.4564588
1098	6353.wav	BoatHorn	3.3872714	7.644866
1099	1082.wav	TrainHorn	0.03670149	2.2432601
1100	1082.wav	Cough	2.2362394	2.4301097
1101	1082.wav	Police	3.608941	5.0023956
1102	13819.wav	CarHorn	1.9754202	2.4729576
1103	13819.wav	Sneeze	7.223824	7.7243714
1104	13819.wav	Dog	7.497813	8.957624
1105	6860.wav	Music	0.076696336	10.0
1106	6860.wav	Firefighters	2.7781155	4.7590594
1107	6860.wav	Yawn	7.017182	9.263242
1108	9049.wav	TruckHorn	1.2802696	3.428654
1109	9049.wav	Cry	5.668357	10.0
1110	9049.wav	Sneeze	8.603366	8.717901
1111	9049.wav	Door	9.136823	9.453853
1112	7410.wav	Police	0.03386902	2.957426
1113	7410.wav	Vibrating	4.9484353	6.7432313
1114	6675.wav	Yawn	2.053136	5.701887
1115	6675.wav	Thunder	4.606194	10.0
1116	6675.wav	Drift	7.466945	8.691059
1117	169.wav	Window	7.292861	10.0
1118	169.wav	Speech	7.4420576	10.0
1119	169.wav	Cry	7.543475	10.0
1120	5161.wav	Speech	2.349375	3.5001037
1121	5161.wav	Window	7.834899	10.0
1122	1242.wav	Firefighters	0.0	10.0
1123	1242.wav	Vibrating	5.1651244	6.4949775
1124	1242.wav	BoatHorn	5.3154316	10.0
1125	1242.wav	Cough	5.6748276	5.953589
1126	1435.wav	Car	0.53710485	2.9458687
1127	1435.wav	TrainHorn	4.2466054	6.99178
1128	1435.wav	Ignition	4.4232545	6.7741027
1129	1901.wav	MicrophoneNoise	1.5822115	2.5524025
1130	1901.wav	Sneeze	2.5282197	3.1995227
1131	1901.wav	Cough	6.15884	7.5015826
1132	1901.wav	Sneeze	6.201764	6.9042807
1133	1901.wav	Cough	7.138041	10.0
1134	12829.wav	Hit	1.811822	2.4542773
1135	12829.wav	Hit	4.3279567	4.808895
1136	12829.wav	Dog	8.242703	8.613433
1137	13460.wav	Firefighters	4.5554504	10.0
1138	13460.wav	Cough	8.782598	9.378709
1139	4296.wav	TruckHorn	7.7564063	10.0
1140	4296.wav	Sing	8.128024	10.0
1141	5846.wav	Sneeze	8.033626	8.290436
1142	5846.wav	Yawn	8.128919	9.911045
1143	5846.wav	Vibrating	9.095208	9.811365
1144	9653.wav	Cough	0.4411085	0.8371369
1145	9653.wav	Firefighters	3.2151473	5.3304906
1146	9653.wav	Yawn	4.819752	7.711265
1147	9653.wav	RingTone	7.331024	9.362212
1148	9371.wav	TruckHorn	3.5593634	6.0679984
1149	9371.wav	RingTone	5.3843465	10.0
1150	9371.wav	Sneeze	6.273096	6.415594
1151	9371.wav	Sneeze	6.404053	6.9112105
