old_filename,new_filename,event_label,onset,offset,output_path
14484.wav,14484_Helicopter_205.wav,Helicopter,7.0093765,9.276184,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14484_Helicopter_205.wav
14484.wav,14484_Yawn_206.wav,Yawn,7.5282226,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14484_Yawn_206.wav
7502.wav,7502_Notifications_208.wav,Notifications,3.063581,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7502_Notifications_208.wav
7502.wav,7502_TruckHorn_209.wav,TruckHorn,4.2341785,6.330449,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7502_TruckHorn_209.wav
7502.wav,7502_RingTone_211.wav,RingTone,5.7485776,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7502_RingTone_211.wav
6655.wav,6655_Ambulance_213.wav,Ambulance,0.61752397,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6655_Ambulance_213.wav
6655.wav,6655_Cry_214.wav,Cry,4.934139,6.323786,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6655_Cry_214.wav
6655.wav,6655_Ambulance_215.wav,Ambulance,6.1613045,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6655_Ambulance_215.wav
14980.wav,14980_Police_217.wav,Police,3.7723339,5.8840127,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14980_Police_217.wav
6195.wav,6195_Helicopter_221.wav,Helicopter,5.336202,7.073352,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6195_Helicopter_221.wav
6195.wav,6195_BoatHorn_222.wav,BoatHorn,5.6438785,7.2008395,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6195_BoatHorn_222.wav
1451.wav,1451_Cry_223.wav,Cry,4.4546146,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/1451_Cry_223.wav
1451.wav,1451_Ambulance_224.wav,Ambulance,4.6522703,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/1451_Ambulance_224.wav
1451.wav,1451_CarHorn_225.wav,CarHorn,5.661422,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/1451_CarHorn_225.wav
4454.wav,4454_BoatHorn_226.wav,BoatHorn,1.2001822,4.466563,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/4454_BoatHorn_226.wav
4454.wav,4454_TruckHorn_228.wav,TruckHorn,7.434553,9.474767,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/4454_TruckHorn_228.wav
4454.wav,4454_TruckHorn_229.wav,TruckHorn,8.34803,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/4454_TruckHorn_229.wav
4454.wav,4454_Yawn_230.wav,Yawn,8.997629,9.9220495,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/4454_Yawn_230.wav
7168.wav,7168_Police_231.wav,Police,1.8344421,9.412204,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7168_Police_231.wav
7168.wav,7168_Yawn_232.wav,Yawn,3.4403577,5.608002,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7168_Yawn_232.wav
7168.wav,7168_Dog_234.wav,Dog,8.543636,8.869023,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7168_Dog_234.wav
1745.wav,1745_Drift_235.wav,Drift,2.7529538,3.195532,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/1745_Drift_235.wav
1745.wav,1745_Firefighters_236.wav,Firefighters,4.0752196,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/1745_Firefighters_236.wav
3800.wav,3800_Dog_238.wav,Dog,4.599709,5.0724983,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/3800_Dog_238.wav
6806.wav,6806_Police_240.wav,Police,7.0490365,8.512831,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6806_Police_240.wav
6389.wav,6389_Rain_242.wav,Rain,0.27167523,7.277757,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6389_Rain_242.wav
6389.wav,6389_Yawn_243.wav,Yawn,1.7954593,4.4203143,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6389_Yawn_243.wav
12557.wav,12557_CarHorn_247.wav,CarHorn,0.62047684,0.9037457,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/12557_CarHorn_247.wav
12557.wav,12557_RingTone_248.wav,RingTone,1.3131605,7.080959,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/12557_RingTone_248.wav
6555.wav,6555_Crash_250.wav,Crash,0.6139253,2.2669134,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6555_Crash_250.wav
6555.wav,6555_Hail_251.wav,Hail,1.5057416,4.1271176,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6555_Hail_251.wav
6555.wav,6555_Cry_252.wav,Cry,2.2232459,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6555_Cry_252.wav
6555.wav,6555_TruckHorn_253.wav,TruckHorn,4.11825,6.5040956,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6555_TruckHorn_253.wav
10035.wav,10035_Firefighters_254.wav,Firefighters,3.6440284,6.5047336,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10035_Firefighters_254.wav
10035.wav,10035_RingTone_255.wav,RingTone,4.688069,8.132118,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10035_RingTone_255.wav
10035.wav,10035_Yawn_256.wav,Yawn,4.7580724,5.6586366,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10035_Yawn_256.wav
10035.wav,10035_Cat_257.wav,Cat,9.391133,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10035_Cat_257.wav
11983.wav,11983_Cry_258.wav,Cry,2.2940507,3.3801203,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/11983_Cry_258.wav
11983.wav,11983_Cry_259.wav,Cry,4.5119667,9.663173,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/11983_Cry_259.wav
11983.wav,11983_Ambulance_260.wav,Ambulance,6.044431,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/11983_Ambulance_260.wav
14476.wav,14476_RingTone_261.wav,RingTone,4.071285,5.6688957,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14476_RingTone_261.wav
14476.wav,14476_Thunder_262.wav,Thunder,4.0881104,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14476_Thunder_262.wav
3261.wav,3261_Cry_264.wav,Cry,2.8331878,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/3261_Cry_264.wav
84.wav,84_Firefighters_266.wav,Firefighters,1.9994086,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/84_Firefighters_266.wav
14478.wav,14478_BoatHorn_269.wav,BoatHorn,0.320391,5.1916647,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14478_BoatHorn_269.wav
14478.wav,14478_Hit_270.wav,Hit,6.5617886,7.0211015,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14478_Hit_270.wav
14478.wav,14478_Yawn_271.wav,Yawn,6.7761474,7.6515822,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14478_Yawn_271.wav
14478.wav,14478_Door_272.wav,Door,7.2895765,7.7213483,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14478_Door_272.wav
13936.wav,13936_Truck_274.wav,Truck,3.4401484,5.338862,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13936_Truck_274.wav
13936.wav,13936_Ambulance_275.wav,Ambulance,3.5593994,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13936_Ambulance_275.wav
11528.wav,11528_Cry_276.wav,Cry,4.552328,8.048767,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/11528_Cry_276.wav
11528.wav,11528_CarHorn_277.wav,CarHorn,5.42004,5.9818244,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/11528_CarHorn_277.wav
11528.wav,11528_Crash_279.wav,Crash,9.554341,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/11528_Crash_279.wav
6633.wav,6633_Cry_280.wav,Cry,0.88791806,5.3128166,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6633_Cry_280.wav
6633.wav,6633_Ambulance_281.wav,Ambulance,2.5649323,4.5724826,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6633_Ambulance_281.wav
6633.wav,6633_CarHorn_282.wav,CarHorn,6.5901823,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6633_CarHorn_282.wav
6633.wav,6633_Yawn_283.wav,Yawn,6.827426,8.897535,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6633_Yawn_283.wav
9195.wav,9195_TrainHorn_284.wav,TrainHorn,0.027426397,5.2504206,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/9195_TrainHorn_284.wav
9195.wav,9195_Door_285.wav,Door,9.022384,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/9195_Door_285.wav
5647.wav,5647_TruckHorn_287.wav,TruckHorn,5.591192,7.0704136,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5647_TruckHorn_287.wav
5647.wav,5647_Drift_289.wav,Drift,8.5914955,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5647_Drift_289.wav
5647.wav,5647_Cat_290.wav,Cat,8.817168,9.613925,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5647_Cat_290.wav
12717.wav,12717_Cry_291.wav,Cry,0.20734948,6.78973,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/12717_Cry_291.wav
12717.wav,12717_Yawn_292.wav,Yawn,0.59719026,2.1789486,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/12717_Yawn_292.wav
12717.wav,12717_Cat_293.wav,Cat,1.9311928,3.1209657,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/12717_Cat_293.wav
12717.wav,12717_Notifications_294.wav,Notifications,2.667747,3.4353187,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/12717_Notifications_294.wav
12717.wav,12717_Notifications_295.wav,Notifications,7.559024,9.778966,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/12717_Notifications_295.wav
12979.wav,12979_CarHorn_297.wav,CarHorn,3.6983244,7.1446056,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/12979_CarHorn_297.wav
12979.wav,12979_Cat_299.wav,Cat,7.0499635,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/12979_Cat_299.wav
12979.wav,12979_Ambulance_300.wav,Ambulance,7.2004204,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/12979_Ambulance_300.wav
11340.wav,11340_CarHorn_301.wav,CarHorn,2.2279222,2.902617,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/11340_CarHorn_301.wav
11340.wav,11340_Cry_302.wav,Cry,2.5789824,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/11340_Cry_302.wav
11340.wav,11340_CarHorn_304.wav,CarHorn,4.6302032,4.8712893,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/11340_CarHorn_304.wav
10923.wav,10923_Cat_305.wav,Cat,1.8949523,2.7183843,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10923_Cat_305.wav
10923.wav,10923_Cough_306.wav,Cough,5.0204997,9.965973,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10923_Cough_306.wav
10923.wav,10923_Crash_307.wav,Crash,6.9825835,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10923_Crash_307.wav
2133.wav,2133_Cough_308.wav,Cough,0.9376266,1.6354432,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/2133_Cough_308.wav
2133.wav,2133_Dog_309.wav,Dog,4.9471354,6.3273916,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/2133_Dog_309.wav
2133.wav,2133_Cough_310.wav,Cough,5.168106,5.8046703,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/2133_Cough_310.wav
13219.wav,13219_Cough_311.wav,Cough,1.1579033,1.6955731,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13219_Cough_311.wav
13219.wav,13219_Cry_312.wav,Cry,3.5688338,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13219_Cry_312.wav
13219.wav,13219_Police_313.wav,Police,4.0436873,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13219_Police_313.wav
13219.wav,13219_CarHorn_314.wav,CarHorn,8.00054,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13219_CarHorn_314.wav
9728.wav,9728_Motorcyle_317.wav,Motorcyle,3.2246397,8.82156,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/9728_Motorcyle_317.wav
9728.wav,9728_Hail_318.wav,Hail,3.3144073,8.22856,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/9728_Hail_318.wav
12095.wav,12095_Dog_320.wav,Dog,2.63081,2.9158723,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/12095_Dog_320.wav
12095.wav,12095_Thunder_321.wav,Thunder,4.2773995,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/12095_Thunder_321.wav
12095.wav,12095_Dog_323.wav,Dog,6.2789283,6.5802026,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/12095_Dog_323.wav
10087.wav,10087_Train_324.wav,Train,2.5748634,5.4435496,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10087_Train_324.wav
10087.wav,10087_Police_325.wav,Police,5.344407,7.6363015,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10087_Police_325.wav
10087.wav,10087_Hit_326.wav,Hit,6.9672446,7.5139356,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10087_Hit_326.wav
10087.wav,10087_Police_327.wav,Police,7.095036,8.882122,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10087_Police_327.wav
8116.wav,8116_TruckHorn_328.wav,TruckHorn,2.483789,4.867554,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8116_TruckHorn_328.wav
8116.wav,8116_Dog_329.wav,Dog,4.168343,4.7040815,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8116_Dog_329.wav
13053.wav,13053_Cry_330.wav,Cry,1.3477668,3.1677444,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13053_Cry_330.wav
10748.wav,10748_CarHorn_333.wav,CarHorn,2.1235058,4.1649647,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10748_CarHorn_333.wav
10748.wav,10748_TruckHorn_334.wav,TruckHorn,3.2964973,4.9144936,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10748_TruckHorn_334.wav
10748.wav,10748_CarHorn_335.wav,CarHorn,6.673961,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10748_CarHorn_335.wav
8199.wav,8199_Yawn_336.wav,Yawn,1.4706583,3.1244762,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8199_Yawn_336.wav
8199.wav,8199_Window_337.wav,Window,5.211586,9.192173,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8199_Window_337.wav
8199.wav,8199_CarHorn_338.wav,CarHorn,9.028277,9.081873,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8199_CarHorn_338.wav
8802.wav,8802_Cat_340.wav,Cat,3.4549973,4.2499743,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8802_Cat_340.wav
8802.wav,8802_Scream_341.wav,Scream,8.093813,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8802_Scream_341.wav
5184.wav,5184_TrainHorn_342.wav,TrainHorn,2.6578329,5.292772,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5184_TrainHorn_342.wav
5184.wav,5184_Firefighters_343.wav,Firefighters,4.887776,8.7316265,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5184_Firefighters_343.wav
5184.wav,5184_Dog_344.wav,Dog,9.149507,9.417155,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5184_Dog_344.wav
1504.wav,1504_CarHorn_345.wav,CarHorn,5.6765695,6.5451875,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/1504_CarHorn_345.wav
1504.wav,1504_CarHorn_346.wav,CarHorn,8.918582,9.571816,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/1504_CarHorn_346.wav
11134.wav,11134_BoatHorn_348.wav,BoatHorn,0.49581918,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/11134_BoatHorn_348.wav
11134.wav,11134_Cry_349.wav,Cry,2.562878,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/11134_Cry_349.wav
11134.wav,11134_Cough_351.wav,Cough,6.2710123,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/11134_Cough_351.wav
11134.wav,11134_Crash_352.wav,Crash,9.432427,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/11134_Crash_352.wav
5075.wav,5075_RingTone_354.wav,RingTone,1.0050514,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5075_RingTone_354.wav
5075.wav,5075_RingTone_355.wav,RingTone,1.8862036,4.44942,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5075_RingTone_355.wav
5075.wav,5075_TruckHorn_356.wav,TruckHorn,6.888596,9.636988,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5075_TruckHorn_356.wav
3612.wav,3612_CarHorn_358.wav,CarHorn,1.5645812,4.7953796,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/3612_CarHorn_358.wav
3612.wav,3612_Train_359.wav,Train,5.2248297,9.044082,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/3612_Train_359.wav
3612.wav,3612_Police_360.wav,Police,6.357461,9.270005,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/3612_Police_360.wav
11259.wav,11259_Ambulance_362.wav,Ambulance,1.1404105,8.747905,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/11259_Ambulance_362.wav
11259.wav,11259_Firefighters_363.wav,Firefighters,2.6272726,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/11259_Firefighters_363.wav
11259.wav,11259_Cough_364.wav,Cough,7.576845,9.256236,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/11259_Cough_364.wav
10911.wav,10911_BoatHorn_366.wav,BoatHorn,3.316702,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10911_BoatHorn_366.wav
10911.wav,10911_CarHorn_367.wav,CarHorn,8.048656,8.740965,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10911_CarHorn_367.wav
573.wav,573_RingTone_368.wav,RingTone,1.8009413,8.247217,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/573_RingTone_368.wav
573.wav,573_Rain_369.wav,Rain,4.5782113,9.083996,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/573_Rain_369.wav
14945.wav,14945_TruckHorn_371.wav,TruckHorn,0.57166517,3.5586395,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14945_TruckHorn_371.wav
14945.wav,14945_TruckHorn_372.wav,TruckHorn,4.866506,6.829524,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14945_TruckHorn_372.wav
14945.wav,14945_Cough_373.wav,Cough,6.6013355,6.7469273,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14945_Cough_373.wav
14154.wav,14154_Helicopter_375.wav,Helicopter,0.81548166,7.79288,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14154_Helicopter_375.wav
14154.wav,14154_TrainHorn_376.wav,TrainHorn,1.1740727,6.310863,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14154_TrainHorn_376.wav
14154.wav,14154_TruckHorn_377.wav,TruckHorn,3.2892873,5.3188863,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14154_TruckHorn_377.wav
1570.wav,1570_Rain_379.wav,Rain,2.431692,8.470954,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/1570_Rain_379.wav
1570.wav,1570_Rain_380.wav,Rain,3.0256677,7.0144205,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/1570_Rain_380.wav
14820.wav,14820_TruckHorn_381.wav,TruckHorn,1.6432732,3.9375355,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14820_TruckHorn_381.wav
14820.wav,14820_Cat_382.wav,Cat,2.9129767,4.218765,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14820_Cat_382.wav
14820.wav,14820_Police_383.wav,Police,3.0499592,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14820_Police_383.wav
13015.wav,13015_Cry_386.wav,Cry,2.06939,4.615598,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13015_Cry_386.wav
13015.wav,13015_Ignition_387.wav,Ignition,5.127609,7.290976,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13015_Ignition_387.wav
10533.wav,10533_Truck_388.wav,Truck,2.2608218,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10533_Truck_388.wav
10533.wav,10533_Truck_389.wav,Truck,2.3670838,9.937231,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10533_Truck_389.wav
10533.wav,10533_BoatHorn_390.wav,BoatHorn,2.824151,3.9097102,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10533_BoatHorn_390.wav
