"audio","label","labels","human_label","human_labels","path"
"73168.wav","/m/0912c9","[""/m/0912c9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/07pp_mv""]","car_horn","[""alarm"", ""Car"", ""Motor_vehicle_(road)"", ""Vehicle"", ""car_horn""]","audios/train\73168.wav"
"377300.wav","/m/0912c9","[""/m/0912c9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/07pp_mv""]","car_horn","[""alarm"", ""Car"", ""Motor_vehicle_(road)"", ""Vehicle"", ""car_horn""]","audios/train\377300.wav"
"377302.wav","/m/0912c9","[""/m/0912c9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/07pp_mv""]","car_horn","[""alarm"", ""Car"", ""Motor_vehicle_(road)"", ""Vehicle"", ""car_horn""]","audios/train\377302.wav"
"175845.wav","/m/0912c9","[""/m/0btp2"", ""/m/0912c9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/07pp_mv""]","car_horn","[""alarm"", ""Vehicle"", ""Car"", ""traffic_noise"", ""Motor_vehicle_(road)"", ""car_horn""]","audios/train\175845.wav"
"27881.wav","/m/0912c9","[""/m/0912c9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/07pp_mv""]","car_horn","[""alarm"", ""Car"", ""Motor_vehicle_(road)"", ""Vehicle"", ""car_horn""]","audios/train\27881.wav"
"27882.wav","/m/0912c9","[""/m/0912c9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/07pp_mv""]","car_horn","[""alarm"", ""Car"", ""Motor_vehicle_(road)"", ""Vehicle"", ""car_horn""]","audios/train\27882.wav"
"176634.wav","/m/0912c9","[""/m/0912c9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/07pp_mv""]","car_horn","[""alarm"", ""Car"", ""Motor_vehicle_(road)"", ""Vehicle"", ""car_horn""]","audios/train\176634.wav"
"176638.wav","/m/0912c9","[""/m/0912c9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/07pp_mv""]","car_horn","[""alarm"", ""Car"", ""Motor_vehicle_(road)"", ""Vehicle"", ""car_horn""]","audios/train\176638.wav"
"403455.wav","/m/0912c9","[""/m/0912c9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/07pp_mv""]","car_horn","[""alarm"", ""Car"", ""Motor_vehicle_(road)"", ""Vehicle"", ""car_horn""]","audios/train\403455.wav"
"379754.wav","/m/0912c9","[""/m/0912c9"", ""/m/06mb1"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/07pp_mv"", ""/m/0838f""]","car_horn","[""alarm"", ""Car"", ""Rain"", ""Motor_vehicle_(road)"", ""Water"", ""Vehicle"", ""car_horn""]","audios/train\379754.wav"
"379756.wav","/m/0912c9","[""/m/07r10fb"", ""/m/07pqc89"", ""/m/0912c9"", ""/m/06mb1"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/07pp_mv"", ""/m/0838f"", ""/m/07prgkl"", ""/m/04k94""]","car_horn","[""alarm"", ""Vehicle"", ""Car"", ""Raindrop"", ""Rain"", ""Trickle_and_dribble"", ""Motor_vehicle_(road)"", ""Pour"", ""Liquid"", ""Water"", ""car_horn""]","audios/train\379756.wav"
"162443.wav","/m/0912c9","[""/m/04_sv"", ""/m/0btp2"", ""/m/0912c9"", ""/m/02mk9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/07pp_mv""]","car_horn","[""alarm"", ""Vehicle"", ""Car"", ""Motorcycle"", ""traffic_noise"", ""Motor_vehicle_(road)"", ""engine"", ""car_horn""]","audios/train\162443.wav"
"268015.wav","/m/0912c9","[""/m/05zppz"", ""/m/0btp2"", ""/m/0912c9"", ""/m/02mk9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/07pp_mv"", ""/m/09x0r"", ""/m/09l8g""]","car_horn","[""alarm"", ""Vehicle"", ""Male_speech_and_man_speaking"", ""Car"", ""traffic_noise"", ""Motor_vehicle_(road)"", ""Speech"", ""Human_voice"", ""engine"", ""car_horn""]","audios/train\268015.wav"
"151359.wav","/m/0912c9","[""/m/0btp2"", ""/m/0912c9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/07pp_mv""]","car_horn","[""alarm"", ""Vehicle"", ""Car"", ""traffic_noise"", ""Motor_vehicle_(road)"", ""car_horn""]","audios/train\151359.wav"
"275558.wav","/m/0912c9","[""/m/07rkbfh"", ""/m/0btp2"", ""/m/0912c9"", ""/m/02mk9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/07pp_mv"", ""/t/dd00012""]","car_horn","[""Chatter"", ""Vehicle"", ""alarm"", ""Car"", ""traffic_noise"", ""Motor_vehicle_(road)"", ""Human_group_actions"", ""engine"", ""car_horn""]","audios/train\275558.wav"
"138465.wav","/m/0912c9","[""/m/0btp2"", ""/m/01bjv"", ""/m/0912c9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/07pp_mv""]","car_horn","[""alarm"", ""Vehicle"", ""Car"", ""Bus"", ""traffic_noise"", ""Motor_vehicle_(road)"", ""car_horn""]","audios/train\138465.wav"
"138468.wav","/m/0912c9","[""/m/0btp2"", ""/m/0912c9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/07pp_mv""]","car_horn","[""alarm"", ""Vehicle"", ""Car"", ""traffic_noise"", ""Motor_vehicle_(road)"", ""car_horn""]","audios/train\138468.wav"
"221639.wav","/m/0912c9","[""/m/05zppz"", ""/m/07rkbfh"", ""/t/dd00130"", ""/m/0btp2"", ""/m/0912c9"", ""/m/01j3sz"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/07pp_mv"", ""/m/09x0r"", ""/m/09l8g"", ""/t/dd00012"", ""/m/02mk9""]","car_horn","[""Chatter"", ""Engine_starting"", ""Vehicle"", ""Male_speech_and_man_speaking"", ""alarm"", ""Car"", ""traffic_noise"", ""Laughter"", ""Motor_vehicle_(road)"", ""Speech"", ""Human_group_actions"", ""Human_voice"", ""engine"", ""car_horn""]","audios/train\221639.wav"
"418706.wav","/m/0912c9","[""/t/dd00134"", ""/m/0912c9"", ""/m/0199g"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/07pp_mv""]","car_horn","[""alarm"", ""Vehicle"", ""Car"", ""Bicycle"", ""Car_passing_by"", ""Motor_vehicle_(road)"", ""car_horn""]","audios/train\418706.wav"
"138277.wav","/m/0912c9","[""/t/dd00134"", ""/m/0912c9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/07pp_mv""]","car_horn","[""alarm"", ""Car"", ""Car_passing_by"", ""Motor_vehicle_(road)"", ""Vehicle"", ""car_horn""]","audios/train\138277.wav"
"159745.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\159745.wav"
"246275.wav","/m/02mk9","[""/m/02mk9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9""]","engine","[""Car"", ""engine"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\246275.wav"
"257030.wav","/m/0btp2","[""/t/dd00134"", ""/m/0btp2"", ""/m/012f08"", ""/m/07yv9"", ""/m/0k4j""]","traffic_noise","[""Car"", ""Car_passing_by"", ""traffic_noise"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\257030.wav"
"257034.wav","/m/02mk9","[""/t/dd00134"", ""/m/0btp2"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9"", ""/m/0k4j""]","engine","[""Car"", ""Car_passing_by"", ""traffic_noise"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\257034.wav"
"257028.wav","/m/02mk9","[""/t/dd00134"", ""/m/012f08"", ""/m/02mk9"", ""/m/07yv9"", ""/m/0k4j""]","engine","[""Car"", ""Car_passing_by"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\257028.wav"
"159750.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\159750.wav"
"159753.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\159753.wav"
"268809.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\268809.wav"
"159754.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\159754.wav"
"159755.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\159755.wav"
"253973.wav","/m/02mk9","[""/m/07rjwbb"", ""/m/01bjv"", ""/m/012f08"", ""/m/02mk9"", ""/m/07yv9""]","engine","[""Bus"", ""Hiss"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\253973.wav"
"262679.wav","/m/02mk9","[""/t/dd00130"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""engine"", ""Engine_starting"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\262679.wav"
"274460.wav","/m/02mk9","[""/t/dd00130"", ""/m/012f08"", ""/m/0k4j"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""Engine_starting"", ""Car"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\274460.wav"
"338973.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\338973.wav"
"106014.wav","/m/07pb8fc","[""/m/07pb8fc"", ""/t/dd00130"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""engine"", ""Engine_starting"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\106014.wav"
"156212.wav","/m/02mk9","[""/m/02mk9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9""]","engine","[""Car"", ""engine"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\156212.wav"
"88121.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\88121.wav"
"361532.wav","/m/02mk9","[""/m/02mk9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9""]","engine","[""Car"", ""engine"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\361532.wav"
"251969.wav","/m/02mk9","[""/m/04_sv"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""engine"", ""Motorcycle"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\251969.wav"
"326208.wav","/m/02mk9","[""/t/dd00130"", ""/m/07q2z82"", ""/m/012f08"", ""/m/0k4j"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""Engine_starting"", ""Car"", ""Accelerating_and_revving_and_vroom"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\326208.wav"
"223824.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\223824.wav"
"89682.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\89682.wav"
"89683.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\89683.wav"
"241756.wav","/m/02mk9","[""/t/dd00130"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""engine"", ""Engine_starting"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\241756.wav"
"392801.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\392801.wav"
"421017.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\421017.wav"
"262759.wav","/m/02mk9","[""/t/dd00134"", ""/m/0btp2"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9"", ""/m/0k4j""]","engine","[""Car"", ""Car_passing_by"", ""traffic_noise"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\262759.wav"
"133751.wav","/m/02mk9","[""/m/02mk9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9""]","engine","[""Car"", ""engine"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\133751.wav"
"65152.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\65152.wav"
"34952.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\34952.wav"
"370318.wav","/m/02mk9","[""/m/02mk9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9""]","engine","[""Car"", ""engine"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\370318.wav"
"370320.wav","/m/02mk9","[""/m/012f08"", ""/m/02mk9"", ""/m/07yv9""]","engine","[""engine"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\370320.wav"
"370323.wav","/m/02mk9","[""/m/012f08"", ""/m/02mk9"", ""/m/07yv9""]","engine","[""engine"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\370323.wav"
"251553.wav","/m/02mk9","[""/t/dd00130"", ""/m/012f08"", ""/m/0k4j"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""Engine_starting"", ""Car"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\251553.wav"
"322205.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\322205.wav"
"108192.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\108192.wav"
"269480.wav","/m/02mk9","[""/t/dd00130"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""engine"", ""Engine_starting"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\269480.wav"
"251562.wav","/m/02mk9","[""/t/dd00130"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""engine"", ""Engine_starting"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\251562.wav"
"168621.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\168621.wav"
"253614.wav","/m/02mk9","[""/t/dd00130"", ""/m/012f08"", ""/m/0k4j"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""Engine_starting"", ""Car"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\253614.wav"
"156868.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\156868.wav"
"23750.wav","/m/03kmc9","[""/m/05tny_"", ""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/0bt9lr"", ""/m/068hy"", ""/m/0jbk"", ""/m/07pp_mv""]","siren","[""alarm"", ""siren"", ""Bark"", ""Motor_vehicle_(road)"", ""Animal"", ""Domestic_animals_and_pets"", ""Vehicle"", ""dog_bark""]","audios/train\23750.wav"
"319691.wav","/m/02mk9","[""/t/dd00130"", ""/m/07q2z82"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""Engine_starting"", ""Accelerating_and_revving_and_vroom"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\319691.wav"
"337635.wav","/m/0btp2","[""/t/dd00134"", ""/m/0btp2"", ""/m/012f08"", ""/m/07yv9"", ""/m/0k4j""]","traffic_noise","[""Car"", ""Car_passing_by"", ""traffic_noise"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\337635.wav"
"98536.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\98536.wav"
"326392.wav","/m/02mk9","[""/t/dd00130"", ""/m/012f08"", ""/m/0k4j"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""Engine_starting"", ""Car"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\326392.wav"
"31482.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\31482.wav"
"55035.wav","/m/02mk9","[""/m/012f08"", ""/m/02mk9"", ""/m/07yv9""]","engine","[""engine"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\55035.wav"
"320767.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\320767.wav"
"244999.wav","/m/02mk9","[""/m/07q2z82"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""engine"", ""Accelerating_and_revving_and_vroom"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\244999.wav"
"319751.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\319751.wav"
"148628.wav","/m/02mk9","[""/t/dd00130"", ""/m/07q2z82"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""Engine_starting"", ""Accelerating_and_revving_and_vroom"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\148628.wav"
"107273.wav","/m/02mk9","[""/m/01bjv"", ""/m/012f08"", ""/m/02mk9"", ""/m/07yv9""]","engine","[""engine"", ""Vehicle"", ""Bus"", ""Motor_vehicle_(road)""]","audios/train\107273.wav"
"28426.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\28426.wav"
"364836.wav","/m/07pb8fc","[""/m/07pb8fc"", ""/m/012f08"", ""/m/07yv9"", ""/m/0k4j"", ""/m/02mk9""]","engine","[""Car"", ""engine"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\364836.wav"
"253732.wav","/m/07pb8fc","[""/m/07pb8fc"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""engine"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\253732.wav"
"364838.wav","/m/02mk9","[""/m/02mk9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9""]","engine","[""Car"", ""engine"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\364838.wav"
"364837.wav","/m/02mk9","[""/m/02mk9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9""]","engine","[""Car"", ""engine"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\364837.wav"
"364840.wav","/m/02mk9","[""/m/07q2z82"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""engine"", ""Accelerating_and_revving_and_vroom"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\364840.wav"
"143658.wav","/m/02mk9","[""/m/012f08"", ""/m/02mk9"", ""/m/07yv9""]","engine","[""engine"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\143658.wav"
"165166.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\165166.wav"
"184623.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\184623.wav"
"151876.wav","/m/02mk9","[""/m/07q2z82"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""engine"", ""Accelerating_and_revving_and_vroom"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\151876.wav"
"151877.wav","/m/02mk9","[""/m/07q2z82"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""engine"", ""Accelerating_and_revving_and_vroom"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\151877.wav"
"381776.wav","/m/02mk9","[""/m/02mk9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9""]","engine","[""Car"", ""engine"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\381776.wav"
"22877.wav","/m/07pp_mv","[""/m/07pp_mv"", ""/m/07r04"", ""/m/012f08"", ""/m/07yv9""]","alarm","[""alarm"", ""Motor_vehicle_(road)"", ""Vehicle"", ""Truck""]","audios/train\22877.wav"
"181601.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\181601.wav"
"370025.wav","/m/02mk9","[""/m/012f08"", ""/m/02mk9"", ""/m/07yv9""]","engine","[""engine"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\370025.wav"
"388972.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\388972.wav"
"315758.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\315758.wav"
"364911.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\364911.wav"
"159743.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\159743.wav"
"65929.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\65929.wav"
"329611.wav","/m/02mk9","[""/m/02mk9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9""]","engine","[""Car"", ""engine"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\329611.wav"
"162188.wav","/m/02mk9","[""/m/012f08"", ""/m/02mk9"", ""/m/07yv9""]","engine","[""engine"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\162188.wav"
"222607.wav","/m/02mk9","[""/t/dd00130"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""engine"", ""Engine_starting"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\222607.wav"
"62878.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\62878.wav"
"162719.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\162719.wav"
"116664.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\116664.wav"
"268221.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\268221.wav"
"362942.wav","/m/07pb8fc","[""/m/07pb8fc"", ""/t/dd00130"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""engine"", ""Engine_starting"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\362942.wav"
"362943.wav","/m/07pb8fc","[""/m/07pb8fc"", ""/t/dd00130"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""engine"", ""Engine_starting"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\362943.wav"
"362944.wav","/m/07pb8fc","[""/m/07pb8fc"", ""/t/dd00130"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""engine"", ""Engine_starting"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\362944.wav"
"393662.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\393662.wav"
"393665.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\393665.wav"
"393666.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\393666.wav"
"393667.wav","/m/03kmc9","[""/m/012f08"", ""/m/03kmc9"", ""/m/07yv9"", ""/m/07pp_mv""]","siren","[""siren"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\393667.wav"
